id,battery_power,blue,clock_speed,dual_sim,fc,four_g,int_memory,m_dep,mobile_wt,n_cores,pc,px_height,px_width,ram,sc_h,sc_w,talk_time,three_g,touch_screen,wifi,price_category
1675,1630,Yes,2.8,Yes,0,Yes,32,0.9,80,6,1,712,1726,1751,12,10,20,Yes,No,Yes,No
1676,1125,Yes,2.7,No,10,No,23,0.4,117,1,14,774,939,1641,14,8,12,Yes,Yes,No,No
1677,614,Yes,0.7,No,4,Yes,51,0.1,178,7,7,1012,1040,2854,10,7,12,Yes,No,Yes,No
1678,854,No,1,No,5,Yes,17,0.9,101,4,9,730,1148,3115,7,5.767,2,Yes,No,No,No
1679,1470,Yes,1.7,Yes,6,No,45,0.1,121,1,9,777,1090,3259,10,1,14,Yes,No,Yes,Yes
1680,1826,Yes,0.5,Yes,5,Yes,49,0.6,172,8,6,973,1633,1612,17,9,17,Yes,Yes,No,No
1681,807,Yes,0.5,Yes,0,No,37,0.2,127,4,9.9165,245,829,2319,5,4,4,No,No,No,No
1682,1996,Yes,2.8,Yes,0,Yes,7,0.1,138,5,4,937,1083,1258,17,14,16,Yes,No,No,No
1683,1083,Yes,2,No,3,No,41,0.7,158,5,5,937,1164,1543,18,3,10,No,No,Yes,No
1684,1035,No,0.5,Yes,14,Yes,49,0.3,178,2,15,574,1171,3991,12,4,19,Yes,No,No,Yes
1685,1521,Yes,1.6,No,5,Yes,62,0.3,143,1,9,678,1630,3555,5,2,19,Yes,No,No,Yes
1686,1314,Yes,2.8,Yes,13,Yes,5,1,87,4,18,82,512,3411,17,16,18,Yes,No,No,Yes
1687,535,No,1.9,No,5,No,24,0.2,190,8,19,398,1775,524,9,3,4,No,No,No,No
1688,673,Yes,1.9,No,13,Yes,35,0.4,142,6,14,1096,1570,3541,18,17,4,Yes,No,Yes,Yes
1689,1219,No,1.6,Yes,5,No,4,0.3,169,6,7,1419,1698,1998,9,2,4,No,No,No,No
1690,1606,Yes,0.5,Yes,0,Yes,33,0.9,200,5,9.9165,157,770,3437,11,1,2,Yes,No,No,Yes
1691,1603,Yes,0.5,Yes,1,Yes,17,0.5,114,2,8,430,1207,1637,17,3,11,Yes,No,Yes,No
1692,1958,No,0.5,No,6,Yes,52,0.4,153,1,14,1524,1848,3064,7,6,3,Yes,No,No,Yes
1693,695,No,0.5,No,18,Yes,12,0.6,196,2,19,1649,1829,2855,16,13,7,Yes,Yes,Yes,No
1694,1441,No,0.6,Yes,0,Yes,53,0.5,106,1,12,254,954,1393,9,4,4,Yes,Yes,Yes,No
1695,1470,No,2.2,Yes,4,Yes,33,0.4,138,7,10,1790,1988,1633,18,4,4,Yes,No,No,No
1696,1890,No,1.1,No,4,Yes,48,0.5,127,4,5,1438,1832,2392,10,4,15,Yes,No,Yes,Yes
1697,1152,Yes,2.1,Yes,0,Yes,26,0.3,82,2,9.9165,1304,1673,3284,15,2,8,Yes,No,Yes,Yes
1698,1619,Yes,0.9,No,3,No,20,0.9,117,6,9,813,1180,464,7,5,16,Yes,No,Yes,No
1699,1002,Yes,1.8,No,1,No,45,0.7,180,7,7,948,1007,1234,19,13,18,Yes,Yes,No,No
1700,742,Yes,0.5,No,0,Yes,36,0.7,139,3,1,1161,1288,292,8,5.767,6,Yes,Yes,Yes,No
1701,1306,Yes,2.1,Yes,2,Yes,33,0.4,174,3,9,867,1258,2521,6,5,16,Yes,No,No,No
1702,1424,Yes,2.9,Yes,0,No,20,0.6,180,5,9.9165,181,1199,2658,15,5.767,19,Yes,No,No,No
1703,942,No,1.4,Yes,8,No,27,0.5,91,4,9,754,1532,587,6,3,13,No,Yes,Yes,No
1704,1934,Yes,2.7,No,8,Yes,2,0.1,118,4,16,242,1127,2190,18,1,9,Yes,No,Yes,No
1705,1290,Yes,1.4,Yes,19,Yes,35,0.3,110,4,20,405,742,879,16,2,8,Yes,No,No,No
1706,930,No,2.1,Yes,0,No,54,0.9,80,1,13,1569,1763,1743,7,1,9,No,Yes,No,No
1707,1699,Yes,0.5,No,16,No,21,0.1,156,4,20,105,1099,1181,16,5.767,18,Yes,Yes,No,No
1708,1849,Yes,0.5,No,1,No,29,0.5,181,7,12,978,1986,3330,14,4,15,Yes,No,Yes,Yes
1709,1922,No,0.5,No,15,Yes,42,0.6,153,8,16,725,1882,3564,12,1,17,Yes,No,No,Yes
1710,548,No,1,Yes,0,Yes,56,0.4,146,4,14,657,1657,562,17,14,8,Yes,Yes,Yes,No
1711,916,Yes,0.5,No,0,Yes,47,0.2,82,4,1,1147,1393,1659,11,10,11,Yes,Yes,No,No
1712,1783,Yes,0.5,No,8,No,14,0.6,183,8,11,910,1566,1816,12,7,7,No,No,Yes,No
1713,1083,Yes,1.4,Yes,2,Yes,49,0.8,156,5,9,295,503,1338,16,8,5,Yes,Yes,Yes,No
1714,1698,No,2.8,No,10,Yes,7,0.8,131,8,12,26,508,2992,15,3,17,Yes,Yes,No,No
1715,1969,No,0.8,Yes,5,Yes,7,0.2,85,8,20,332,764,315,16,7,7,Yes,Yes,No,No
1716,869,No,1.9,No,0,No,2,0.6,197,7,3,519,533,3249,19,5.767,12,No,No,Yes,No
1717,1337,Yes,2.7,Yes,0,No,5,0.7,200,4,1,161,1029,3242,10,1,20,No,Yes,No,No
1718,637,Yes,0.8,Yes,2,No,28,0.6,194,4,6,1080,1289,2725,15,10,7,No,No,No,No
1719,833,Yes,0.6,Yes,0,Yes,27,0.3,145,4,2,649,1290,586,19,8,19,Yes,No,Yes,No
1720,1248,No,2.4,No,6,Yes,9,0.4,89,3,8,71,1686,2454,9,8,13,Yes,Yes,No,No
1721,1174,Yes,0.9,No,7,No,30,1,147,4,20,744,1244,804,17,14,16,No,Yes,Yes,No
1722,1831,Yes,2.3,No,3,Yes,44,0.2,148,7,14,437,1113,2460,10,5,18,Yes,No,No,No
1723,1002,No,2.6,Yes,7,No,27,0.1,146,1,10,115,1111,1295,18,15,17,Yes,No,Yes,No
1724,1010,Yes,2,Yes,2,Yes,8,0.9,139,5,3,547,957,2625,15,11,12,Yes,Yes,No,No
1725,1117,Yes,0.5,Yes,2,No,21,0.1,177,2,19,495,1035,1999,15,9,2,Yes,No,Yes,No
1726,990,Yes,2.7,Yes,3,No,15,0.9,153,2,7,1466,1717,2698,11,8,6,Yes,No,No,No
1727,1564,No,1.4,No,5,Yes,26,0.1,129,6,16,117,1115,3742,13,3,13,Yes,Yes,No,Yes
1728,1065,No,2.8,Yes,0,Yes,21,0.1,158,5,3,760,1722,1193,16,13,20,Yes,No,Yes,No
1729,1982,No,1.1,No,12,No,24,0.1,129,7,16,764,1873,3511,16,14,15,Yes,Yes,Yes,Yes
1730,1607,No,1.1,Yes,6,Yes,20,1,192,2,8,776,1005,885,11,1,14,Yes,Yes,No,No
1731,1066,No,3,Yes,6,Yes,5,0.5,167,5,7,53,1504,1044,8,7,11,Yes,No,No,No
1732,681,No,0.5,Yes,12,Yes,17,0.9,194,5,19,371,1702,2548,6,1,5,Yes,No,Yes,No
1733,1163,Yes,2.1,Yes,0,Yes,19,0.9,132,2,1,728,818,2940,13,5.767,15,Yes,No,Yes,No
1734,1285,No,0.8,Yes,4,Yes,11,0.8,199,5,7,1791,1896,3966,17,15,2,Yes,Yes,Yes,Yes
1735,753,Yes,0.5,No,11,Yes,48,0.1,121,8,20,606,1316,3484,11,10,16,Yes,No,No,Yes
1736,1779,Yes,2.6,Yes,2,No,5,0.8,90,1,3,1225,1717,1246,12,2,20,No,Yes,No,No
1737,987,Yes,1.9,No,4,Yes,52,0.5,83,3,8,419,736,2757,17,12,15,Yes,Yes,No,No
1738,511,No,0.9,Yes,15,Yes,24,0.6,136,3,18,367,1264,2378,18,3,4,Yes,No,No,No
1739,1044,No,1.8,No,4,Yes,12,0.7,104,6,5,1230,1263,1794,18,7,19,Yes,Yes,Yes,No
1740,1855,No,0.5,No,5,No,32,0.6,187,8,18,267,1161,3933,7,5.767,7,Yes,No,Yes,Yes
1741,946,Yes,1.4,No,9,No,26,0.1,186,6,10,273,891,1637,7,3,6,Yes,No,Yes,No
1742,657,Yes,1.9,Yes,2,No,21,0.1,110,8,8,705,1905,783,6,1,11,Yes,Yes,No,No
1743,1673,Yes,1.6,No,2,No,42,0.5,182,5,6,214,679,3094,12,4,20,No,No,No,No
1744,731,Yes,0.5,Yes,0,Yes,28,0.5,130,8,9.9165,424,1032,1774,12,8,10,Yes,No,No,No
1745,926,Yes,0.8,No,6,Yes,59,0.8,161,7,14,84,793,256,18,7,2,Yes,No,Yes,No
1746,1261,No,0.5,No,3,Yes,52,0.3,86,2,9,605,1429,1365,9,3,16,Yes,No,Yes,No
1747,618,No,1.1,No,11,Yes,45,0.2,188,3,20,1175,1586,2339,19,2,10,Yes,Yes,No,No
1748,936,Yes,2.3,No,5,Yes,57,0.2,129,2,6,657,938,2049,12,8,5,Yes,Yes,No,No
1749,1485,Yes,0.9,Yes,0,Yes,28,0.8,158,5,1,371,1023,3241,14,11,11,Yes,Yes,No,Yes
1750,1339,Yes,0.5,Yes,10,Yes,21,0.5,80,4,11,833,1441,867,8,3,3,Yes,Yes,No,No
1751,508,Yes,1.3,No,1,No,50,0.7,82,5,9,102,1195,2175,14,4,14,No,No,Yes,No
1752,1938,Yes,0.5,Yes,5,No,44,0.5,121,2,9,1299,1935,3497,18,10,18,No,Yes,No,Yes
1753,995,No,1.3,Yes,1,No,10,0.1,104,4,3,258,1889,609,11,3,5,Yes,No,Yes,No
1754,1086,Yes,1.7,Yes,0,Yes,43,0.2,111,6,1,56,1150,3285,11,5,17,Yes,Yes,No,No
1755,1322,No,2.3,Yes,1,Yes,35,0.1,157,1,3,443,708,3684,15,8,6,Yes,No,No,Yes
1756,1864,No,1.9,Yes,2,No,57,0.1,181,6,6,1279,1793,3586,19,9,8,No,No,Yes,Yes
1757,1944,Yes,0.5,No,1,Yes,26,0.5,92,4,9,313,712,2322,19,8,7,Yes,No,Yes,No
1758,581,No,0.6,No,5,Yes,56,0.2,180,2,10,523,565,354,10,4,13,Yes,Yes,Yes,No
1759,1020,Yes,0.7,Yes,3,Yes,27,0.7,128,4,4,919,1482,3204,18,1,9,Yes,No,Yes,Yes
1760,1936,No,1.3,No,2,No,44,0.1,139,3,3,570,1021,1400,17,7,3,No,No,Yes,No
1761,1329,Yes,1.7,No,5,Yes,23,0.6,198,8,6,380,682,2308,11,10,9,Yes,Yes,No,No
1762,808,Yes,0.5,Yes,3,No,46,0.5,105,8,15,119,529,1082,15,5,10,Yes,No,Yes,No
1763,994,No,1.2,Yes,4,No,40,0.9,164,2,17,296,839,3104,17,7,11,No,No,No,No
1764,1811,Yes,2,No,3,Yes,22,0.2,82,2,8,358,614,2847,9,2,4,Yes,No,Yes,No
1765,765,Yes,2.5,No,3,No,44,0.3,88,8,11,1364,1851,2256,6,1,19,No,Yes,Yes,No
1766,993,Yes,2.3,Yes,0,No,16,0.4,106,7,13,424,1639,1113,14,1,6,No,No,Yes,No
1767,1136,Yes,1.6,No,15,No,32,0.5,150,6,19,961,1030,3210,10,3,8,Yes,Yes,Yes,Yes
1768,719,Yes,0.5,Yes,0,Yes,23,0.4,113,6,9,431,1727,3990,14,9,12,Yes,Yes,Yes,Yes
1769,733,Yes,0.6,Yes,0,No,63,0.3,105,7,10,950,1739,984,17,4,9,Yes,No,Yes,No
1770,1946,No,2.7,Yes,8,No,8,0.3,123,8,19,647,1849,3117,6,5.767,2,Yes,No,No,Yes
1771,1230,Yes,1.6,No,0,Yes,48,0.7,111,7,2,1960,1963,1622,18,17,16,Yes,Yes,Yes,No
1772,1577,No,1,Yes,0,Yes,64,0.1,105,3,7,116,1432,2967,7,3,7,Yes,Yes,Yes,Yes
1773,1514,Yes,1.4,No,3,Yes,12,0.6,138,3,4,306,538,1037,15,3,15,Yes,No,Yes,No
1774,579,Yes,2.5,No,3,No,7,1,89,8,10,808,1517,2908,12,4,11,No,No,Yes,No
1775,574,Yes,3,No,1,Yes,30,0.9,126,2,3,94,1334,1167,5,3,19,Yes,No,No,No
1776,1072,Yes,2.2,Yes,6,No,19,0.4,114,8,16,380,877,2715,15,9,16,No,Yes,No,No
1777,843,No,1.3,Yes,1,No,16,0.9,119,7,4,593,732,1734,17,8,14,No,No,Yes,No
1778,1492,Yes,1.5,No,5,No,11,0.9,85,3,7,1684,1746,2259,14,12,19,No,Yes,Yes,Yes
1779,1807,Yes,2.9,No,0,No,16,0.2,125,3,9.9165,1221,1415,2921,8,5,17,No,Yes,No,Yes
1780,909,Yes,0.7,Yes,7,No,47,0.1,146,3,9,410,1643,1244,14,10,16,No,Yes,No,No
1781,1876,No,1.3,Yes,9,Yes,64,1,98,3,19,600,1211,3132,17,5.767,2,Yes,Yes,Yes,Yes
1782,1436,Yes,2.4,Yes,3,Yes,23,0.3,106,5,4,189,1411,2488,8,4,8,Yes,No,No,No
1783,1251,No,0.5,Yes,10,Yes,29,0.7,133,6,16,308,591,1052,11,9,11,Yes,No,No,No
1784,636,No,0.5,No,8,Yes,28,0.9,152,2,15,148,742,2927,15,6,3,Yes,No,No,No
1785,1354,Yes,0.7,Yes,3,Yes,26,0.5,136,4,6,297,918,2090,5,1,13,Yes,Yes,No,No
1786,930,Yes,0.5,Yes,3,Yes,34,0.5,190,4,16,1050,1726,2131,7,2,6,Yes,No,Yes,No
1787,1830,Yes,1,No,7,Yes,47,0.3,117,1,11,1191,1882,3362,13,10,11,Yes,No,No,Yes
1788,1424,No,0.5,Yes,16,Yes,23,0.6,80,4,18,1399,1663,1053,14,11,16,Yes,Yes,Yes,No
1789,583,Yes,0.9,Yes,1,No,51,0.9,88,8,2,1658,1794,1799,16,9,7,No,Yes,No,No
1790,648,Yes,0.5,Yes,9,Yes,54,0.4,109,5,20,1153,1817,3124,5,5.767,13,Yes,No,No,Yes
1791,1203,Yes,0.5,Yes,0,Yes,11,0.9,109,2,12,35,510,1672,17,13,19,Yes,Yes,No,No
1792,1777,No,2.2,Yes,0,No,15,0.2,100,4,7,553,874,1552,10,8,10,Yes,Yes,No,No
1793,1299,Yes,2.8,Yes,0,No,64,0.5,83,6,6,46,908,1938,19,8,5,Yes,No,Yes,No
1794,1494,No,1.9,No,2,Yes,47,0.4,129,2,9,207,1177,3202,13,1,14,Yes,No,No,Yes
1795,527,No,0.7,Yes,4,No,53,0.9,128,1,11,67,1924,1302,13,7,13,No,No,No,No
1796,793,Yes,2.8,Yes,1,Yes,64,0.4,179,4,2,818,1006,2296,12,5.767,5,Yes,Yes,No,No
1797,873,Yes,0.5,Yes,6,No,8,0.6,152,7,9,1257,1411,575,15,8,7,Yes,No,Yes,No
1798,722,No,1.1,No,12,No,12,1,93,6,20,138,1371,2359,13,6,3,No,No,No,No
1799,1250,Yes,1.5,No,14,Yes,20,0.4,167,5,18,11,1020,3314,6,5,6,Yes,Yes,Yes,No
1800,1358,No,1.7,No,0,No,60,0.6,147,3,1,889,1635,440,14,10,13,Yes,No,No,No
1801,1035,Yes,1.9,Yes,8,No,11,1,173,6,10,831,1709,2002,17,8,5,Yes,Yes,No,No
1802,1289,No,0.8,Yes,3,Yes,16,0.9,161,6,17,713,1854,3167,14,8,20,Yes,Yes,No,Yes
1803,1445,No,2.2,Yes,2,No,37,0.4,82,2,6,527,1393,3480,17,16,17,Yes,Yes,Yes,Yes
1804,1702,Yes,2.3,Yes,12,Yes,47,0.6,107,2,19,1284,1643,595,10,5.767,19,Yes,No,Yes,No
1805,534,No,0.5,Yes,4,No,2,0.2,85,5,16,911,1220,2466,5,3,18,No,Yes,Yes,No
1806,628,Yes,1.8,No,5,No,60,0.2,87,6,6,1047,1534,1337,12,7,14,No,Yes,No,No
1807,713,No,1.4,Yes,4,No,53,0.8,98,1,17,123,1477,1462,19,18,13,Yes,No,Yes,No
1808,1207,No,0.5,No,0,No,58,0.3,112,8,9.9165,406,681,503,7,3,5,Yes,Yes,No,No
1809,683,Yes,2.1,No,7,No,30,0.1,197,7,8,927,1135,2066,9,5.767,15,No,No,No,No
1810,594,Yes,2.6,No,1,No,27,0.1,196,5,2,407,528,708,17,5,17,No,Yes,Yes,No
1811,537,Yes,2,No,1,Yes,55,0.3,103,7,2,1041,1430,2029,10,5,12,Yes,Yes,Yes,No
1812,1565,Yes,0.5,No,0,No,38,0.1,121,5,1,781,1364,308,19,17,7,Yes,Yes,Yes,No
1813,1052,No,0.9,No,1,No,6,0.8,195,4,16,1191,1839,552,6,1,11,No,No,Yes,No
1814,713,No,1.6,No,4,Yes,63,0.7,89,2,8,103,1760,2082,15,10,12,Yes,No,No,No
1815,1766,Yes,0.5,Yes,1,No,16,0.6,141,5,7,125,1227,3314,9,7,17,No,No,Yes,Yes
1816,584,Yes,1.7,Yes,1,Yes,19,0.4,199,4,4,919,1343,3996,12,9,17,Yes,Yes,Yes,Yes
1817,1541,Yes,1.5,Yes,6,Yes,5,0.5,109,4,10,536,1656,1795,7,3,4,Yes,Yes,Yes,No
1818,837,No,2.4,Yes,1,No,51,0.2,104,5,15,638,1831,594,16,6,20,Yes,No,Yes,No
1819,935,Yes,0.5,Yes,3,Yes,58,0.1,155,5,12,639,1087,2473,10,4,9,Yes,No,Yes,No
1820,665,Yes,0.7,No,0,Yes,31,0.1,185,5,2,496,1804,690,5,2,15,Yes,No,No,No
1821,680,Yes,2.4,No,13,Yes,34,0.4,157,2,17,686,1418,3845,15,1,4,Yes,Yes,Yes,Yes
1822,877,No,1.5,Yes,0,Yes,17,0.1,195,7,9.9165,1064,1985,2004,11,8,9,Yes,Yes,Yes,No
1823,1493,No,1.5,Yes,13,No,53,0.5,102,5,16,240,1414,2083,19,15,20,No,Yes,Yes,No
1824,1762,No,0.6,No,3,Yes,26,0.1,83,6,14,525,704,2661,9,7,4,Yes,Yes,No,No
1825,842,Yes,1.8,Yes,4,No,57,1,124,3,10,348,730,1903,8,4,14,No,Yes,No,No
1826,925,Yes,2.1,No,9,No,56,0.2,196,1,14,1262,1520,2466,8,5.767,5,Yes,No,No,No
1827,1692,No,2.1,No,4,Yes,2,0.9,106,1,17,1899,1904,3779,9,3,7,Yes,Yes,Yes,Yes
1828,1576,Yes,2.2,No,8,No,5,0.7,139,3,17,258,789,3904,5,1,7,Yes,Yes,Yes,Yes
1829,1065,No,1.7,Yes,4,Yes,48,0.3,162,6,8,1188,1948,265,8,5.767,12,Yes,No,No,No
1830,958,Yes,1.6,No,9,Yes,60,0.4,200,1,12,730,751,1417,10,4,19,Yes,No,Yes,No
1831,623,Yes,0.8,No,6,Yes,26,0.3,197,7,12,484,1238,1769,10,1,16,Yes,No,No,No
1832,897,No,1.4,Yes,1,No,17,0.4,171,1,2,547,1852,2948,12,3,5,No,No,Yes,No
1833,1110,No,1.5,No,4,Yes,41,0.1,152,3,16,800,1455,2572,16,5,16,Yes,No,Yes,No
1834,616,Yes,2.2,No,3,Yes,21,0.8,150,7,4,347,513,3267,17,9,19,Yes,No,No,No
1835,1680,Yes,1.2,Yes,6,Yes,37,0.7,168,4,7,679,1231,1459,15,3,2,Yes,Yes,No,No
1836,1715,No,1.3,No,0,Yes,12,0.3,94,8,6,1224,1676,1633,15,10,5,Yes,Yes,Yes,No
1837,983,No,0.6,Yes,0,Yes,45,0.1,130,4,11,948,1205,2052,5,3,6,Yes,No,Yes,No
1838,720,Yes,0.9,Yes,12,Yes,14,0.8,165,4,14,366,1234,1086,14,7,3,Yes,Yes,No,No
1839,1660,No,0.6,No,2,Yes,24,0.8,169,2,3,223,1777,2402,12,10,14,Yes,Yes,Yes,No
1840,1564,No,1.5,Yes,1,No,42,0.7,108,2,2,1619,1962,3376,7,5.767,7,No,Yes,No,Yes
1841,592,No,0.8,Yes,1,No,52,0.9,103,7,10,332,970,1507,5,5.767,4,No,No,Yes,No
1842,969,No,1.8,Yes,2,Yes,44,0.6,158,3,7,167,909,641,9,1,8,Yes,No,Yes,No
1843,1356,Yes,0.5,Yes,0,No,35,0.8,131,1,19,782,951,3451,5,2,17,Yes,Yes,Yes,Yes
1844,504,Yes,1,No,8,No,14,0.5,189,7,9,881,1129,1607,15,5.767,10,Yes,Yes,Yes,No
1845,1546,Yes,0.5,Yes,3,Yes,6,0.2,101,1,4,91,1317,3521,15,11,9,Yes,No,No,Yes
1846,689,No,2.9,Yes,3,Yes,7,0.8,147,2,6,487,722,1241,9,5.767,16,Yes,No,No,No
1847,1685,No,0.6,No,14,No,16,0.6,137,7,15,120,1429,881,6,3,17,No,Yes,Yes,No
1848,1792,Yes,1,No,3,Yes,62,0.3,170,7,8,1626,1913,2563,18,14,15,Yes,No,Yes,Yes
1849,1786,No,1.2,No,11,No,61,0.1,123,3,14,74,865,3033,14,11,17,No,Yes,No,Yes
1850,1944,No,0.6,Yes,9,Yes,59,0.2,132,7,10,634,1079,769,19,13,3,Yes,No,Yes,No
1851,1077,Yes,2.5,No,13,Yes,49,0.6,131,4,14,334,1079,3454,17,11,2,Yes,No,Yes,Yes
1852,648,Yes,1.8,No,1,Yes,60,0.1,195,4,4,931,1811,819,10,3,4,Yes,No,No,No
1853,1702,Yes,0.5,Yes,8,No,2,0.6,185,6,19,921,1351,435,12,9,3,No,Yes,Yes,No
1854,1571,No,2.9,No,1,No,30,0.9,150,7,3,805,956,586,10,9,4,No,Yes,Yes,No
1855,856,Yes,1.1,Yes,14,Yes,19,0.7,125,6,19,1057,1931,650,17,5.767,10,Yes,No,Yes,No
1856,1786,No,2.6,No,6,No,14,1,115,4,15,616,912,3038,18,5.767,14,Yes,No,No,Yes
1857,914,Yes,0.7,No,1,Yes,60,0.9,198,5,4,740,840,3736,14,8,5,Yes,No,No,Yes
1858,1615,Yes,2.8,No,3,No,9,0.9,117,1,13,542,678,2948,8,3,3,Yes,Yes,No,No
1859,649,Yes,1.4,No,4,Yes,19,0.8,190,7,12,344,1551,739,18,1,2,Yes,Yes,No,No
1860,1646,No,2.5,No,3,Yes,25,0.6,200,2,5,211,1608,686,8,6,11,Yes,Yes,No,No
1861,1189,Yes,1.9,No,5,No,7,0.5,164,2,20,79,615,841,13,10,11,No,Yes,No,No
1862,1043,No,2.7,No,3,No,29,0.2,83,8,17,887,893,1183,5,3,8,Yes,No,No,No
1863,1920,No,0.6,Yes,3,Yes,19,0.5,131,3,8,670,1152,3943,13,5.767,4,Yes,Yes,No,Yes
1864,1220,Yes,2.8,No,1,No,54,0.7,109,7,20,383,1249,1037,6,4,15,Yes,No,No,No
1865,1748,Yes,0.5,Yes,11,Yes,53,0.5,114,4,20,718,1109,2633,16,5.767,9,Yes,No,No,No
1866,907,Yes,2.6,Yes,7,No,44,0.2,160,3,12,144,896,3911,13,6,8,No,No,No,Yes
1867,1193,Yes,2.3,No,7,No,20,1,158,7,13,1442,1904,1958,7,5,2,Yes,No,No,No
1868,1766,Yes,0.5,Yes,1,Yes,22,0.8,122,8,4,291,1318,3297,7,5,16,Yes,No,No,Yes
1869,1278,Yes,1,No,7,Yes,24,0.8,170,3,16,1352,1775,3141,6,2,11,Yes,Yes,Yes,Yes
1870,1234,No,1.7,Yes,8,No,17,0.9,174,6,15,209,725,3351,12,9,19,No,No,Yes,No
1871,1961,Yes,1.5,No,10,No,55,0.5,100,7,20,861,1888,2355,14,7,6,Yes,Yes,Yes,Yes
1872,1745,No,2.9,No,0,Yes,3,0.9,105,3,9.9165,426,1629,1308,5,5.767,2,Yes,Yes,No,No
1873,1442,No,0.6,Yes,1,No,27,0.4,127,5,8,266,642,991,14,8,7,Yes,No,No,No
1874,1083,Yes,2.9,Yes,1,Yes,39,1,173,8,2,523,542,3248,8,6,6,Yes,No,Yes,No
1875,868,Yes,0.9,No,5,No,5,0.4,137,4,7,40,1311,1519,13,5.767,2,No,No,Yes,No
1876,864,No,1.6,Yes,0,Yes,53,0.3,88,6,1,262,1436,493,18,9,10,Yes,Yes,No,No
1877,1142,Yes,1.2,No,0,No,2,0.6,114,6,9.9165,623,769,1747,7,5.767,14,No,Yes,No,No
1878,608,Yes,0.5,Yes,0,No,64,0.9,94,4,9.9165,4,1351,2517,16,8,7,Yes,Yes,Yes,No
1879,983,No,1.8,No,0,Yes,53,0.9,187,1,4,1001,1176,1389,17,8,8,Yes,Yes,Yes,No
1880,1720,No,1.6,No,18,Yes,2,0.8,188,5,20,334,896,2522,10,5,2,Yes,No,Yes,No
1881,1802,Yes,1.2,Yes,8,No,27,0.5,116,5,16,453,963,1885,10,9,7,Yes,Yes,No,No
1882,591,No,2.1,Yes,18,Yes,16,0.5,196,7,20,952,1726,704,14,5,4,Yes,Yes,Yes,No
1883,1205,Yes,2.7,No,5,No,10,0.1,163,6,10,321,1870,953,18,11,20,No,Yes,Yes,No
1884,1369,Yes,1.7,Yes,3,No,28,0.6,108,1,18,1451,1469,3206,16,15,4,No,No,No,Yes
1885,713,No,0.9,Yes,0,No,42,0.1,94,1,14,1048,1123,928,12,10,9,No,No,Yes,No
1886,1082,No,2.3,Yes,11,No,2,1,101,4,20,398,724,2177,12,2,17,No,Yes,No,No
1887,1719,Yes,2.1,Yes,0,No,52,0.1,187,3,1,417,520,2610,10,1,11,Yes,Yes,Yes,No
1888,1544,No,2.4,No,18,Yes,12,0.1,186,7,20,470,844,489,9,4,2,Yes,No,Yes,No
1889,1090,Yes,2.3,No,1,Yes,8,0.6,128,8,8,1217,1670,3839,17,3,11,Yes,No,Yes,Yes
1890,1991,No,2.8,No,3,Yes,15,0.1,181,1,13,298,1037,1861,8,5,17,Yes,Yes,Yes,No
1891,1367,No,2.9,No,4,No,56,0.8,176,2,6,36,642,299,6,2,10,No,Yes,No,No
1892,1179,Yes,0.5,No,7,Yes,32,0.3,182,2,12,85,1451,340,16,5,16,Yes,No,No,No
1893,721,Yes,2.7,Yes,1,Yes,15,0.2,102,5,18,655,1255,3606,10,5.767,5,Yes,Yes,Yes,Yes
1894,1549,Yes,1.8,Yes,0,No,62,0.7,91,4,4,167,990,799,7,3,9,Yes,No,Yes,No
1895,1349,Yes,2.1,Yes,3,No,46,0.9,134,6,12,212,623,2367,11,7,10,Yes,No,Yes,No
1896,1799,No,1,No,1,Yes,30,0.6,123,3,9,617,1386,445,10,8,10,Yes,Yes,No,No
1897,1075,No,0.5,Yes,2,No,11,0.2,122,1,16,271,1769,3927,8,3,7,Yes,No,No,Yes
1898,684,Yes,0.9,Yes,3,Yes,63,1,157,5,9,159,1738,3756,17,5,12,Yes,Yes,Yes,Yes
1899,1837,No,0.5,No,9,No,36,0.9,162,4,20,786,872,770,14,1,15,No,No,Yes,No
1900,1619,Yes,1.9,No,2,Yes,21,0.4,138,1,9,46,562,1641,7,2,13,Yes,No,No,No
1901,965,Yes,1.4,No,1,No,13,0.9,197,8,2,645,1275,2343,17,12,15,Yes,No,No,No
1902,730,No,1.5,No,9,No,9,0.7,122,4,15,1371,1677,2787,10,8,7,Yes,No,Yes,No
1903,1361,Yes,1.4,No,1,No,47,1,169,5,2,881,1382,2495,8,7,16,No,No,Yes,No
1904,1494,No,1.6,No,3,Yes,45,0.8,158,5,4,449,790,3208,11,9,4,Yes,No,No,Yes
1905,1027,Yes,0.8,No,7,No,18,1,146,7,11,338,534,1234,7,4,14,Yes,No,Yes,No
1906,1807,No,0.8,Yes,0,Yes,38,0.2,97,8,9.9165,1332,1814,1069,7,6,7,Yes,No,No,No
1907,709,No,2.4,Yes,1,No,11,0.1,130,5,11,119,1531,3568,16,14,3,No,No,Yes,Yes
1908,689,No,1.4,No,2,No,45,0.5,103,5,11,256,823,3585,10,1,10,Yes,No,No,Yes
1909,955,Yes,0.5,No,2,No,2,0.6,155,4,10,428,1254,1974,14,1,18,Yes,Yes,No,No
1910,1872,Yes,1.9,No,5,No,35,0.6,111,3,14,1546,1879,2419,15,5,19,No,No,No,Yes
1911,1259,No,1.2,Yes,0,No,13,0.5,97,2,9.9165,1210,1989,340,17,13,4,Yes,No,Yes,No
